20130901,13685.0,887.629001109,9598.0,34380.0,1613.0,7560.0,14440.0,1.0,7200.0
20130902,5419.0,186.327000543,6652.0,41040.0,951.0,4920.0,10009.0,0.0,0.0
20130903,13424.0,732.1959994050000,10995.0,36180.0,2607.0,5040.0,16355.0,1.0,5400.0
20130904,6554.0,232.668998597,8271.0,41220.0,1367.0,7140.0,12311.0,0.0,0.0
20130905,6349.0,223.534000037,8037.0,37920.0,1353.0,9720.0,11945.0,0.0,0.0
20130906,14066.0,456.407000277,15943.0,14940.0,2257.0,4440.0,24681.0,0.0,0.0
20130907,10927.0,364.881999966,13133.0,28260.0,1585.0,4140.0,19891.0,0.0,0.0
20130908,7288.0,243.684000954,8779.0,35640.0,1982.0,8760.0,13278.0,0.0,0.0
20130909,9411.0,338.882999957,12050.0,32940.0,2113.0,4380.0,17834.0,0.0,0.0
20130910,19001.0,674.095997619,24313.0,25260.0,5256.0,8880.0,35939.0,0.0,0.0
20130911,12168.0,419.125001146,14971.0,30540.0,2593.0,7620.0,22480.0,0.0,0.0
20130912,9434.0,319.124998188,11421.0,29100.0,2019.0,7440.0,17223.0,0.0,0.0
20130913,1009.0,38.0439996123,1364.0,0.0,843.0,0.0,1979.0,0.0,0.0
20130914,14414.0,489.977998704,17412.0,27900.0,2780.0,5040.0,26276.0,0.0,0.0
20130915,8248.0,270.466000445,9660.0,33360.0,1278.0,9000.0,14784.0,0.0,0.0
20130916,10696.0,377.586999368,13425.0,35760.0,2033.0,9120.0,20015.0,0.0,0.0
20130917,5659.0,191.157000093,6897.0,40260.0,965.0,16440.0,10386.0,0.0,0.0
20130918,6144.0,232.675999751,8168.0,19260.0,1674.0,8280.0,11865.0,0.0,0.0
20130919,6999.0,255.621999025,9187.0,39000.0,743.0,6780.0,13449.0,0.0,0.0
20130920,8421.0,285.954000503,10076.0,37920.0,1137.0,7200.0,15301.0,0.0,0.0
20130921,7629.0,281.037000572,9726.0,36540.0,4076.0,10320.0,14323.0,0.0,0.0
20130922,7498.0,254.406000223,8934.0,29160.0,1022.0,5520.0,13579.0,0.0,0.0
20130923,7397.0,260.425000457,9262.0,38520.0,830.0,6180.0,13801.0,0.0,0.0
20130924,32330.0,275.305999067,9973.0,35760.0,1109.0,6540.0,14818.0,1.0,24548.0
20130925,9499.0,347.827999081,12421.0,35460.0,1530.0,5160.0,18175.0,0.0,0.0
20130926,8012.0,279.042001611,9796.0,38520.0,2122.0,5700.0,14782.0,0.0,0.0
20130927,7612.0,264.952000078,9607.0,39780.0,1099.0,6540.0,14288.0,0.0,0.0
20130928,5902.0,216.148998007,7663.0,39060.0,1046.0,4440.0,11272.0,0.0,0.0
20130929,15057.0,909.783000525,8246.0,33900.0,1210.0,5700.0,12394.0,1.0,10800.0
20130930,6087.0,221.7569992,8012.0,41400.0,1334.0,10860.0,11723.0,0.0,0.0
20131001,7000.0,252.749999583,9255.0,37860.0,2470.0,10380.0,13494.0,0.0,0.0
20131002,5502.0,194.399999555,6969.0,34440.0,717.0,4560.0,10353.0,0.0,0.0
20131003,8039.0,285.400999159,10054.0,36180.0,1095.0,4920.0,15010.0,0.0,0.0
20131004,6649.0,229.20200057,8027.0,39900.0,1813.0,9840.0,12122.0,0.0,0.0
20131005,7674.0,266.374001548,9377.0,32220.0,1510.0,6600.0,14158.0,0.0,0.0
20131006,8825.0,307.693000007,10867.0,29280.0,1793.0,5820.0,16283.0,0.0,0.0
20131007,5751.0,207.243000338,7336.0,37320.0,1710.0,8340.0,10832.0,0.0,0.0
20131008,6174.0,210.399001209,7598.0,39000.0,1133.0,8100.0,11418.0,0.0,0.0
20131009,7347.0,255.981999401,9208.0,38760.0,1446.0,9780.0,13761.0,0.0,0.0
20131010,6519.0,221.175001038,7919.0,35280.0,1030.0,6960.0,11960.0,0.0,0.0
20131011,8371.0,285.352000831,10230.0,37680.0,1394.0,4740.0,15434.0,0.0,0.0
20131012,11131.0,394.241000844,13996.0,31200.0,1530.0,7140.0,20800.0,0.0,0.0
20131013,4014.0,141.792999446,5076.0,43140.0,1402.0,8700.0,7537.0,0.0,0.0
20131014,6607.0,236.783000698,8300.0,37920.0,1541.0,9000.0,12379.0,0.0,0.0
20131015,6387.0,222.496000394,7948.0,39360.0,1026.0,7260.0,11902.0,0.0,0.0
20131016,7832.0,270.139001131,9642.0,39420.0,1256.0,6540.0,14491.0,0.0,0.0
20131017,4789.0,170.577000201,6036.0,38880.0,864.0,18840.0,8979.0,0.0,0.0
20131018,122.0,4.44400000572,157.0,50400.0,38.0,50400.0,232.0,0.0,0.0
